Timetable generated by Timetable generator, all right reserved (C);Town 1-Town 2-Town 3-Town 4-Town 5-Town 6-Town 7-Town 8-Town 9-Town 10-Town 11-Town 12-Town 13-Town 14-Town 15-Town 16-Town 17-Town 18-Town 19-Town 20-Town 21-Town 22-Town 23-Town 24-Town 25-Town 26-Town 27-Town 28-Town 29-Town 30-Town 31-Town 32-Town 33-Town 34-Town 35-Town 36-Town 37-Town 38-Town 39-Town 40;
1;Town 20;0:39;0:42;
1;Town 20;1:4;1:5;
1;Town 38;1:33;1:35;
1;Town 17;2:4;2:9;
1;Town 40;2:39;2:40;
1;Town 9;3:7;3:12;
1;Town 5;3:36;3:41;
1;Town 1;4:7;4:11;
1;Town 11;4:39;4:44;
1;Town 4;5:19;5:20;
1;Town 7;5:56;5:59;
1;Town 28;6:32;6:37;
1;Town 12;7:1;7:2;
1;Town 40;7:30;7:34;
1;Town 25;7:59;8:0;
1;Town 23;8:22;8:26;
1;Town 10;8:51;8:54;
1;Town 3;9:29;9:30;
1;Town 26;10:7;10:11;
1;Town 15;10:35;10:36;
1;Town 7;11:4;11:5;
1;Town 16;11:29;11:30;
1;Town 39;12:4;12:8;
1;Town 16;12:47;12:52;
1;Town 14;13:22;13:26;
1;Town 3;13:55;14:0;
1;Town 29;14:27;14:32;
1;Town 14;15:1;15:2;
1;Town 37;15:36;15:41;
1;Town 33;16:12;16:13;
1;Town 17;16:43;16:45;
1;Town 25;17:13;17:16;
1;Town 33;17:56;17:57;
1;Town 5;18:31;18:34;
1;Town 30;19:14;19:17;
1;Town 19;19:49;19:50;
1;Town 29;20:25;20:30;
1;Town 23;21:15;21:19;
1;Town 23;22:2;22:4;
1;Town 11;22:41;22:46;
1;Town 7;23:21;23:25;
2;Town 5;0:26;0:27;
2;Town 4;0:49;0:50;
2;Town 16;1:10;1:13;
2;Town 38;1:42;1:46;
2;Town 38;2:8;2:13;
2;Town 33;2:31;2:34;
2;Town 6;2:57;3:2;
2;Town 27;3:22;3:26;
2;Town 40;3:55;3:56;
2;Town 11;4:21;4:24;
2;Town 13;4:51;4:53;
2;Town 6;5:14;5:19;
2;Town 3;5:43;5:48;
2;Town 29;6:10;6:13;
2;Town 6;6:33;6:38;
2;Town 8;6:56;7:0;
2;Town 10;7:21;7:22;
2;Town 10;7:41;7:44;
2;Town 34;8:14;8:17;
2;Town 2;8:47;8:49;
2;Town 6;9:7;9:11;
2;Town 37;9:36;9:41;
2;Town 22;10:11;10:12;
2;Town 15;10:42;10:46;
2;Town 13;11:14;11:19;
2;Town 29;11:43;11:48;
2;Town 26;12:9;12:11;
2;Town 21;12:30;12:35;
2;Town 39;12:58;12:59;
2;Town 13;13:21;13:24;
2;Town 10;13:51;13:56;
2;Town 40;14:20;14:24;
2;Town 14;14:45;14:46;
2;Town 36;15:7;15:8;
2;Town 22;15:33;15:36;
2;Town 4;16:2;16:4;
2;Town 14;16:36;16:39;
2;Town 21;17:11;17:12;
2;Town 8;17:44;17:47;
2;Town 30;18:17;18:22;
2;Town 36;18:51;18:53;
2;Town 1;19:18;19:19;
2;Town 19;19:41;19:46;
2;Town 8;20:17;20:19;
2;Town 6;20:44;20:47;
2;Town 28;21:16;21:21;
2;Town 25;21:55;21:59;
2;Town 26;22:39;22:43;
2;Town 31;23:29;23:30;
3;Town 30;0:47;0:50;
3;Town 38;1:14;1:16;
3;Town 11;1:40;1:41;
3;Town 3;2:14;2:19;
3;Town 30;2:43;2:45;
3;Town 8;3:7;3:8;
3;Town 35;3:38;3:39;
3;Town 11;4:9;4:12;
3;Town 11;4:37;4:38;
3;Town 20;5:11;5:12;
3;Town 3;5:46;5:48;
3;Town 10;6:12;6:17;
3;Town 40;6:48;6:50;
3;Town 27;7:12;7:13;
3;Town 11;7:36;7:41;
3;Town 15;8:15;8:18;
3;Town 18;8:53;8:57;
3;Town 3;9:23;9:28;
3;Town 3;10:1;10:4;
3;Town 22;10:39;10:42;
3;Town 29;11:6;11:10;
3;Town 13;11:38;11:43;
3;Town 36;12:9;12:14;
3;Town 11;12:36;12:38;
3;Town 33;13:8;13:10;
3;Town 1;13:42;13:47;
3;Town 10;14:20;14:22;
3;Town 40;14:51;14:52;
3;Town 12;15:31;15:35;
3;Town 7;15:58;16:1;
3;Town 20;16:31;16:36;
3;Town 10;17:14;17:18;
3;Town 22;17:45;17:46;
3;Town 39;18:25;18:26;
3;Town 27;18:55;18:58;
3;Town 14;19:36;19:40;
3;Town 24;20:8;20:10;
3;Town 31;20:43;20:45;
3;Town 31;21:18;21:20;
3;Town 40;21:54;21:57;
3;Town 27;22:44;22:47;
3;Town 21;23:18;23:19;
4;Town 29;0:36;0:38;
4;Town 37;0:53;0:54;
4;Town 23;1:16;1:17;
4;Town 38;1:36;1:40;
4;Town 2;1:53;1:55;
4;Town 26;2:8;2:13;
4;Town 36;2:30;2:31;
4;Town 30;2:49;2:52;
4;Town 39;3:10;3:13;
4;Town 33;3:26;3:31;
4;Town 34;3:53;3:56;
4;Town 11;4:16;4:20;
4;Town 9;4:36;4:41;
4;Town 34;5:2;5:4;
4;Town 34;5:23;5:27;
4;Town 19;5:48;5:50;
4;Town 20;6:10;6:13;
4;Town 39;6:27;6:30;
4;Town 1;6:52;6:53;
4;Town 13;7:12;7:17;
4;Town 16;7:40;7:41;
4;Town 34;7:55;8:0;
4;Town 8;8:15;8:18;
4;Town 10;8:37;8:42;
4;Town 24;8:58;9:0;
4;Town 10;9:22;9:27;
4;Town 11;9:47;9:48;
4;Town 15;10:3;10:8;
4;Town 31;10:31;10:34;
4;Town 36;10:58;11:0;
4;Town 6;11:25;11:30;
4;Town 32;11:48;11:53;
4;Town 28;12:14;12:15;
4;Town 12;12:38;12:41;
4;Town 5;12:59;13:1;
4;Town 38;13:25;13:30;
4;Town 22;13:45;13:47;
4;Town 8;14:11;14:16;
4;Town 2;14:39;14:41;
4;Town 15;15:4;15:8;
4;Town 13;15:29;15:30;
4;Town 3;15:45;15:50;
4;Town 5;16:12;16:13;
4;Town 19;16:34;16:35;
4;Town 36;16:49;16:50;
4;Town 8;17:15;17:17;
4;Town 5;17:37;17:38;
4;Town 2;18:1;18:4;
4;Town 5;18:31;18:32;
4;Town 8;18:48;18:53;
4;Town 29;19:15;19:18;
4;Town 24;19:42;19:45;
4;Town 35;20:8;20:9;
4;Town 25;20:34;20:35;
4;Town 36;21:4;21:5;
4;Town 1;21:29;21:31;
4;Town 38;21:53;21:56;
4;Town 4;22:17;22:19;
4;Town 32;22:42;22:45;
4;Town 17;23:19;23:22;
5;Town 1;0:37;0:41;
5;Town 18;0:58;1:2;
5;Town 39;1:22;1:27;
5;Town 36;1:41;1:45;
5;Town 34;2:3;2:4;
5;Town 30;2:18;2:23;
5;Town 32;2:43;2:45;
5;Town 30;3:6;3:8;
5;Town 33;3:28;3:33;
5;Town 1;3:47;3:50;
5;Town 25;4:12;4:17;
5;Town 16;4:31;4:33;
5;Town 11;4:49;4:53;
5;Town 40;5:13;5:14;
5;Town 22;5:37;5:38;
5;Town 25;5:55;6:0;
5;Town 21;6:22;6:23;
5;Town 40;6:47;6:51;
5;Town 11;7:5;7:10;
5;Town 28;7:26;7:29;
5;Town 11;7:48;7:50;
5;Town 3;8:4;8:8;
5;Town 31;8:23;8:26;
5;Town 24;8:42;8:47;
5;Town 22;9:5;9:9;
5;Town 19;9:26;9:29;
5;Town 15;9:46;9:50;
5;Town 6;10:14;10:17;
5;Town 21;10:32;10:33;
5;Town 21;10:55;10:56;
5;Town 14;11:16;11:19;
5;Town 6;11:42;11:43;
5;Town 20;12:0;12:2;
5;Town 21;12:23;12:24;
5;Town 27;12:44;12:48;
5;Town 30;13:13;13:18;
5;Town 9;13:36;13:41;
5;Town 23;14:3;14:8;
5;Town 38;14:29;14:33;
5;Town 33;14:58;15:0;
5;Town 10;15:28;15:32;
5;Town 15;15:52;15:53;
5;Town 19;16:15;16:18;
5;Town 16;16:46;16:47;
5;Town 13;17:15;17:19;
5;Town 38;17:44;17:49;
5;Town 32;18:9;18:11;
5;Town 37;18:31;18:35;
5;Town 34;19:1;19:6;
5;Town 32;19:28;19:29;
5;Town 29;19:59;20:1;
5;Town 21;20:30;20:32;
5;Town 8;20:54;20:55;
5;Town 29;21:14;21:18;
5;Town 5;21:51;21:54;
5;Town 15;22:20;22:22;
5;Town 26;22:48;22:53;
5;Town 2;23:23;23:24;
6;Town 5;0:38;0:43;
6;Town 40;0:56;0:58;
6;Town 7;1:15;1:20;
6;Town 7;1:40;1:43;
6;Town 34;1:59;2:2;
6;Town 8;2:18;2:22;
6;Town 25;2:41;2:42;
6;Town 15;2:56;3:1;
6;Town 27;3:22;3:26;
6;Town 36;3:41;3:44;
6;Town 13;4:0;4:3;
6;Town 3;4:24;4:26;
6;Town 38;4:49;4:52;
6;Town 14;5:10;5:15;
6;Town 31;5:30;5:32;
6;Town 26;5:55;5:56;
6;Town 2;6:14;6:19;
6;Town 1;6:39;6:43;
6;Town 25;7:3;7:6;
6;Town 27;7:31;7:36;
6;Town 2;8:1;8:6;
6;Town 9;8:25;8:26;
6;Town 30;8:47;8:52;
6;Town 32;9:15;9:18;
6;Town 33;9:41;9:46;
6;Town 34;10:4;10:9;
6;Town 28;10:31;10:33;
6;Town 5;10:54;10:56;
6;Town 37;11:15;11:17;
6;Town 28;11:34;11:36;
6;Town 11;11:59;12:1;
6;Town 29;12:19;12:24;
6;Town 22;12:38;12:39;
6;Town 8;13:4;13:7;
6;Town 28;13:21;13:24;
6;Town 13;13:44;13:47;
6;Town 36;14:6;14:9;
6;Town 31;14:29;14:31;
6;Town 28;14:56;14:57;
6;Town 31;15:19;15:20;
6;Town 29;15:38;15:40;
6;Town 21;16:1;16:5;
6;Town 30;16:25;16:28;
6;Town 30;16:52;16:56;
6;Town 21;17:21;17:26;
6;Town 35;17:43;17:48;
6;Town 27;18:14;18:16;
6;Town 2;18:42;18:44;
6;Town 3;19:4;19:9;
6;Town 17;19:28;19:31;
6;Town 1;19:59;20:0;
6;Town 8;20:22;20:25;
6;Town 35;20:55;20:58;
6;Town 1;21:23;21:25;
6;Town 32;21:49;21:54;
6;Town 39;22:14;22:15;
6;Town 17;22:39;22:44;
6;Town 32;23:22;23:23;
7;Town 8;0:35;0:36;
7;Town 1;0:59;1:3;
7;Town 16;1:34;1:39;
7;Town 30;2:5;2:8;
7;Town 4;2:28;2:32;
7;Town 19;3:4;3:7;
7;Town 35;3:34;3:38;
7;Town 26;4:3;4:6;
7;Town 27;4:29;4:34;
7;Town 31;5:5;5:10;
7;Town 34;5:32;5:35;
7;Town 8;6:5;6:8;
7;Town 37;6:35;6:38;
7;Town 4;7:7;7:8;
7;Town 14;7:40;7:44;
7;Town 23;8:6;8:10;
7;Town 31;8:40;8:43;
7;Town 6;9:16;9:18;
7;Town 8;9:47;9:49;
7;Town 12;10:9;10:11;
7;Town 29;10:41;10:44;
7;Town 20;11:7;11:8;
7;Town 15;11:37;11:41;
7;Town 33;12:14;12:15;
7;Town 7;12:44;12:46;
7;Town 2;13:20;13:23;
7;Town 26;13:49;13:52;
7;Town 6;14:24;14:29;
7;Town 37;14:52;14:57;
7;Town 9;15:20;15:22;
7;Town 32;15:53;15:55;
7;Town 17;16:29;16:32;
7;Town 27;17:4;17:8;
7;Town 29;17:33;17:37;
7;Town 30;18:1;18:2;
7;Town 21;18:27;18:32;
7;Town 14;19:5;19:10;
7;Town 32;19:45;19:46;
7;Town 37;20:20;20:24;
7;Town 6;20:54;20:56;
7;Town 16;21:30;21:31;
7;Town 14;22:11;22:15;
7;Town 16;22:44;22:45;
7;Town 35;23:33;23:35;
8;Town 37;0:27;0:32;
8;Town 6;0:56;0:59;
8;Town 38;1:20;1:22;
8;Town 36;1:41;1:46;
8;Town 12;2:12;2:14;
8;Town 32;2:42;2:47;
8;Town 5;3:13;3:14;
8;Town 4;3:40;3:43;
8;Town 39;4:4;4:8;
8;Town 40;4:28;4:29;
8;Town 5;4:48;4:50;
8;Town 12;5:13;5:14;
8;Town 23;5:37;5:38;
8;Town 13;6:0;6:5;
8;Town 36;6:23;6:24;
8;Town 4;6:53;6:55;
8;Town 10;7:19;7:24;
8;Town 38;7:44;7:48;
8;Town 21;8:13;8:16;
8;Town 11;8:38;8:40;
8;Town 13;8:59;9:4;
8;Town 3;9:27;9:29;
8;Town 34;9:55;9:59;
8;Town 9;10:28;10:30;
8;Town 21;10:59;11:4;
8;Town 5;11:32;11:35;
8;Town 37;12:4;12:9;
8;Town 27;12:30;12:33;
8;Town 37;12:52;12:53;
8;Town 5;13:17;13:21;
8;Town 12;13:47;13:49;
8;Town 20;14:8;14:11;
8;Town 11;14:34;14:37;
8;Town 21;14:56;14:57;
8;Town 27;15:26;15:31;
8;Town 37;15:58;16:1;
8;Town 23;16:34;16:36;
8;Town 39;17:4;17:8;
8;Town 33;17:30;17:33;
8;Town 7;18:4;18:5;
8;Town 8;18:38;18:39;
8;Town 33;19:0;19:1;
8;Town 34;19:22;19:25;
8;Town 28;19:54;19:59;
8;Town 39;20:36;20:39;
8;Town 23;21:11;21:14;
8;Town 3;21:46;21:48;
8;Town 8;22:23;22:27;
8;Town 30;22:58;23:3;
8;Town 14;23:21;23:22;
9;Town 6;0:44;0:47;
9;Town 10;1:1;1:5;
9;Town 7;1:25;1:29;
9;Town 28;1:43;1:48;
9;Town 37;2:5;2:6;
9;Town 28;2:26;2:27;
9;Town 20;2:42;2:46;
9;Town 26;3:5;3:7;
9;Town 40;3:24;3:27;
9;Town 14;3:47;3:52;
9;Town 39;4:17;4:19;
9;Town 27;4:35;4:39;
9;Town 17;5:3;5:5;
9;Town 40;5:22;5:25;
9;Town 20;5:43;5:44;
9;Town 3;5:59;6:3;
9;Town 10;6:27;6:32;
9;Town 18;6:50;6:53;
9;Town 26;7:8;7:10;
9;Town 13;7:32;7:34;
9;Town 15;7:56;7:59;
9;Town 30;8:19;8:22;
9;Town 29;8:38;8:39;
9;Town 12;9:1;9:6;
9;Town 22;9:25;9:30;
9;Town 2;9:56;10:1;
9;Town 31;10:18;10:22;
9;Town 24;10:44;10:45;
9;Town 1;11:1;11:3;
9;Town 25;11:25;11:26;
9;Town 24;11:52;11:57;
9;Town 17;12:18;12:21;
9;Town 1;12:40;12:44;
9;Town 38;13:8;13:13;
9;Town 8;13:40;13:44;
9;Town 27;14:4;14:7;
9;Town 34;14:34;14:35;
9;Town 5;15:0;15:5;
9;Town 19;15:33;15:34;
9;Town 15;15:51;15:54;
9;Town 34;16:15;16:17;
9;Town 32;16:35;16:36;
9;Town 38;17:2;17:6;
9;Town 37;17:35;17:36;
9;Town 22;17:54;17:58;
9;Town 28;18:24;18:27;
9;Town 2;18:58;19:2;
9;Town 30;19:25;19:28;
9;Town 26;19:57;19:58;
9;Town 37;20:21;20:23;
9;Town 5;20:48;20:50;
9;Town 22;21:13;21:18;
9;Town 28;21:41;21:43;
9;Town 38;22:17;22:21;
9;Town 11;22:48;22:49;
9;Town 22;23:17;23:21;
10;Town 35;0:34;0:38;
10;Town 27;1:7;1:8;
10;Town 7;1:34;1:35;
10;Town 4;1:53;1:57;
10;Town 15;2:25;2:27;
10;Town 5;2:48;2:50;
10;Town 40;3:12;3:17;
10;Town 19;3:40;3:41;
10;Town 19;4:6;4:9;
10;Town 18;4:34;4:36;
10;Town 19;4:55;4:56;
10;Town 5;5:26;5:28;
10;Town 36;5:58;6:1;
10;Town 8;6:25;6:28;
10;Town 7;6:55;6:56;
10;Town 7;7:20;7:24;
10;Town 15;7:50;7:52;
10;Town 1;8:13;8:17;
10;Town 34;8:35;8:39;
10;Town 38;9:3;9:6;
10;Town 1;9:31;9:34;
10;Town 31;10:1;10:5;
10;Town 38;10:36;10:38;
10;Town 32;11:9;11:13;
10;Town 17;11:39;11:41;
10;Town 19;12:6;12:10;
10;Town 25;12:40;12:45;
10;Town 10;13:14;13:16;
10;Town 13;13:34;13:37;
